motor_id,motor_sinifi,verim_sinifi,motor_T_nom,motor_T_max,motor_n_max,motor_P_nom,T_cont,T_peak,t_cycle,t_peak,n_nom_ihtiyac,n_max_ihtiyac,T_amb,SF,T_rms_guvenlikli,P_ihtiyac_kW,uygunluk_skoru,verim_kod,sinif_kod
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,26.86,38.57,13.55,5.82,750.0,1139.0,48.0,1.5,48.61,2.55,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,26.86,38.57,13.55,5.82,750.0,1139.0,48.0,1.5,48.61,2.55,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,26.86,38.57,13.55,5.82,750.0,1139.0,48.0,1.5,48.61,2.55,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,26.86,38.57,13.55,5.82,750.0,1139.0,48.0,1.5,48.61,2.55,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,86.45,253.83,12.36,3.21,1500.0,2237.0,46.3,1.25,186.54,23.44,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,86.45,253.83,12.36,3.21,1500.0,2237.0,46.3,1.25,186.54,23.44,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,86.45,253.83,12.36,3.21,1500.0,2237.0,46.3,1.25,186.54,23.44,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,86.45,253.83,12.36,3.21,1500.0,2237.0,46.3,1.25,186.54,23.44,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,86.45,253.83,12.36,3.21,1500.0,2237.0,46.3,1.25,186.54,23.44,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,86.45,253.83,12.36,3.21,1500.0,2237.0,46.3,1.25,186.54,23.44,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,86.45,253.83,12.36,3.21,1500.0,2237.0,46.3,1.25,186.54,23.44,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,75.85,118.38,13.55,4.57,3000.0,6112.0,31.6,1.5,138.64,29.04,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,75.85,118.38,13.55,4.57,3000.0,6112.0,31.6,1.5,138.64,29.04,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,75.85,118.38,13.55,4.57,3000.0,6112.0,31.6,1.5,138.64,29.04,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,75.85,118.38,13.55,4.57,3000.0,6112.0,31.6,1.5,138.64,29.04,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,75.85,118.38,13.55,4.57,3000.0,6112.0,31.6,1.5,138.64,29.04,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,75.85,118.38,13.55,4.57,3000.0,6112.0,31.6,1.5,138.64,29.04,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,75.85,118.38,13.55,4.57,3000.0,6112.0,31.6,1.5,138.64,29.04,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,20.13,31.53,5.0,1.31,1500.0,3021.0,41.6,1.25,29.56,3.71,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,20.13,31.53,5.0,1.31,1500.0,3021.0,41.6,1.25,29.56,3.71,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,20.13,31.53,5.0,1.31,1500.0,3021.0,41.6,1.25,29.56,3.71,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,20.13,31.53,5.0,1.31,1500.0,3021.0,41.6,1.25,29.56,3.71,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,20.13,31.53,5.0,1.31,1500.0,3021.0,41.6,1.25,29.56,3.71,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,20.13,31.53,5.0,1.31,1500.0,3021.0,41.6,1.25,29.56,3.71,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,20.13,31.53,5.0,1.31,1500.0,3021.0,41.6,1.25,29.56,3.71,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,80.7,139.56,14.03,5.84,750.0,1467.0,31.9,1.5,163.68,8.57,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,80.7,139.56,14.03,5.84,750.0,1467.0,31.9,1.5,163.68,8.57,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,80.7,139.56,14.03,5.84,750.0,1467.0,31.9,1.5,163.68,8.57,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,80.7,139.56,14.03,5.84,750.0,1467.0,31.9,1.5,163.68,8.57,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,80.7,139.56,14.03,5.84,750.0,1467.0,31.9,1.5,163.68,8.57,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,80.7,139.56,14.03,5.84,750.0,1467.0,31.9,1.5,163.68,8.57,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,80.7,139.56,14.03,5.84,750.0,1467.0,31.9,1.5,163.68,8.57,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,61.84,141.81,6.72,2.69,750.0,1192.0,17.2,1.5,152.61,7.99,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,61.84,141.81,6.72,2.69,750.0,1192.0,17.2,1.5,152.61,7.99,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,61.84,141.81,6.72,2.69,750.0,1192.0,17.2,1.5,152.61,7.99,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,61.84,141.81,6.72,2.69,750.0,1192.0,17.2,1.5,152.61,7.99,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,61.84,141.81,6.72,2.69,750.0,1192.0,17.2,1.5,152.61,7.99,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,61.84,141.81,6.72,2.69,750.0,1192.0,17.2,1.5,152.61,7.99,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,61.84,141.81,6.72,2.69,750.0,1192.0,17.2,1.5,152.61,7.99,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,35.96,81.37,8.77,5.19,1460.0,1480.0,17.5,1.5,100.05,10.2,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,35.96,81.37,8.77,5.19,1460.0,1480.0,17.5,1.5,100.05,10.2,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,35.96,81.37,8.77,5.19,1460.0,1480.0,17.5,1.5,100.05,10.2,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,35.96,81.37,8.77,5.19,1460.0,1480.0,17.5,1.5,100.05,10.2,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,35.96,81.37,8.77,5.19,1460.0,1480.0,17.5,1.5,100.05,10.2,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,35.96,81.37,8.77,5.19,1460.0,1480.0,17.5,1.5,100.05,10.2,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,35.96,81.37,8.77,5.19,1460.0,1480.0,17.5,1.5,100.05,10.2,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,42.58,125.79,11.94,4.28,1460.0,2967.0,42.3,1.5,124.06,12.65,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,42.58,125.79,11.94,4.28,1460.0,2967.0,42.3,1.5,124.06,12.65,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,42.58,125.79,11.94,4.28,1460.0,2967.0,42.3,1.5,124.06,12.65,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,42.58,125.79,11.94,4.28,1460.0,2967.0,42.3,1.5,124.06,12.65,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,42.58,125.79,11.94,4.28,1460.0,2967.0,42.3,1.5,124.06,12.65,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,42.58,125.79,11.94,4.28,1460.0,2967.0,42.3,1.5,124.06,12.65,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,42.58,125.79,11.94,4.28,1460.0,2967.0,42.3,1.5,124.06,12.65,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,73.81,188.1,5.61,1.24,3000.0,3513.0,32.5,1.5,164.9,34.54,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,73.81,188.1,5.61,1.24,3000.0,3513.0,32.5,1.5,164.9,34.54,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,73.81,188.1,5.61,1.24,3000.0,3513.0,32.5,1.5,164.9,34.54,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,73.81,188.1,5.61,1.24,3000.0,3513.0,32.5,1.5,164.9,34.54,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,73.81,188.1,5.61,1.24,3000.0,3513.0,32.5,1.5,164.9,34.54,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,73.81,188.1,5.61,1.24,3000.0,3513.0,32.5,1.5,164.9,34.54,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,73.81,188.1,5.61,1.24,3000.0,3513.0,32.5,1.5,164.9,34.54,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,24.98,45.54,12.53,5.71,1460.0,2367.0,18.1,1.25,44.79,5.48,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,24.98,45.54,12.53,5.71,1460.0,2367.0,18.1,1.25,44.79,5.48,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,24.98,45.54,12.53,5.71,1460.0,2367.0,18.1,1.25,44.79,5.48,76.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,24.98,45.54,12.53,5.71,1460.0,2367.0,18.1,1.25,44.79,5.48,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,24.98,45.54,12.53,5.71,1460.0,2367.0,18.1,1.25,44.79,5.48,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,24.98,45.54,12.53,5.71,1460.0,2367.0,18.1,1.25,44.79,5.48,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,24.98,45.54,12.53,5.71,1460.0,2367.0,18.1,1.25,44.79,5.48,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,12.84,34.46,7.94,2.21,3000.0,5043.0,39.1,1.5,31.81,6.66,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,12.84,34.46,7.94,2.21,3000.0,5043.0,39.1,1.5,31.81,6.66,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,12.84,34.46,7.94,2.21,3000.0,5043.0,39.1,1.5,31.81,6.66,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,12.84,34.46,7.94,2.21,3000.0,5043.0,39.1,1.5,31.81,6.66,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,12.84,34.46,7.94,2.21,3000.0,5043.0,39.1,1.5,31.81,6.66,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,12.84,34.46,7.94,2.21,3000.0,5043.0,39.1,1.5,31.81,6.66,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,12.84,34.46,7.94,2.21,3000.0,5043.0,39.1,1.5,31.81,6.66,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,83.04,105.8,11.37,5.76,1460.0,2698.0,16.1,1.5,142.86,14.56,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,83.04,105.8,11.37,5.76,1460.0,2698.0,16.1,1.5,142.86,14.56,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,83.04,105.8,11.37,5.76,1460.0,2698.0,16.1,1.5,142.86,14.56,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,83.04,105.8,11.37,5.76,1460.0,2698.0,16.1,1.5,142.86,14.56,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,83.04,105.8,11.37,5.76,1460.0,2698.0,16.1,1.5,142.86,14.56,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,83.04,105.8,11.37,5.76,1460.0,2698.0,16.1,1.5,142.86,14.56,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,83.04,105.8,11.37,5.76,1460.0,2698.0,16.1,1.5,142.86,14.56,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,63.58,146.44,7.29,4.15,750.0,1393.0,43.1,1.5,177.24,9.28,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,63.58,146.44,7.29,4.15,750.0,1393.0,43.1,1.5,177.24,9.28,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,63.58,146.44,7.29,4.15,750.0,1393.0,43.1,1.5,177.24,9.28,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,63.58,146.44,7.29,4.15,750.0,1393.0,43.1,1.5,177.24,9.28,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,63.58,146.44,7.29,4.15,750.0,1393.0,43.1,1.5,177.24,9.28,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,63.58,146.44,7.29,4.15,750.0,1393.0,43.1,1.5,177.24,9.28,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,63.58,146.44,7.29,4.15,750.0,1393.0,43.1,1.5,177.24,9.28,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,63.16,130.87,11.27,3.77,3000.0,5942.0,30.8,1.25,114.42,28.76,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,63.16,130.87,11.27,3.77,3000.0,5942.0,30.8,1.25,114.42,28.76,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,63.16,130.87,11.27,3.77,3000.0,5942.0,30.8,1.25,114.42,28.76,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,63.16,130.87,11.27,3.77,3000.0,5942.0,30.8,1.25,114.42,28.76,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,63.16,130.87,11.27,3.77,3000.0,5942.0,30.8,1.25,114.42,28.76,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,63.16,130.87,11.27,3.77,3000.0,5942.0,30.8,1.25,114.42,28.76,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,63.16,130.87,11.27,3.77,3000.0,5942.0,30.8,1.25,114.42,28.76,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,8.87,13.26,8.82,4.11,750.0,972.0,20.6,1.25,13.92,0.87,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,8.87,13.26,8.82,4.11,750.0,972.0,20.6,1.25,13.92,0.87,28.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,8.87,13.26,8.82,4.11,750.0,972.0,20.6,1.25,13.92,0.87,28.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,8.87,13.26,8.82,4.11,750.0,972.0,20.6,1.25,13.92,0.87,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,8.87,13.26,8.82,4.11,750.0,972.0,20.6,1.25,13.92,0.87,43.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,8.87,13.26,8.82,4.11,750.0,972.0,20.6,1.25,13.92,0.87,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,8.87,13.26,8.82,4.11,750.0,972.0,20.6,1.25,13.92,0.87,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,63.5,113.8,9.17,4.35,1460.0,2844.0,38.1,1.25,113.63,13.9,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,63.5,113.8,9.17,4.35,1460.0,2844.0,38.1,1.25,113.63,13.9,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,63.5,113.8,9.17,4.35,1460.0,2844.0,38.1,1.25,113.63,13.9,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,63.5,113.8,9.17,4.35,1460.0,2844.0,38.1,1.25,113.63,13.9,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,63.5,113.8,9.17,4.35,1460.0,2844.0,38.1,1.25,113.63,13.9,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,63.5,113.8,9.17,4.35,1460.0,2844.0,38.1,1.25,113.63,13.9,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,63.5,113.8,9.17,4.35,1460.0,2844.0,38.1,1.25,113.63,13.9,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,20.36,25.2,11.19,2.66,750.0,1627.0,37.8,1.5,32.41,1.7,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,20.36,25.2,11.19,2.66,750.0,1627.0,37.8,1.5,32.41,1.7,53.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,20.36,25.2,11.19,2.66,750.0,1627.0,37.8,1.5,32.41,1.7,43.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,20.36,25.2,11.19,2.66,750.0,1627.0,37.8,1.5,32.41,1.7,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,20.36,25.2,11.19,2.66,750.0,1627.0,37.8,1.5,32.41,1.7,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,20.36,25.2,11.19,2.66,750.0,1627.0,37.8,1.5,32.41,1.7,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,20.36,25.2,11.19,2.66,750.0,1627.0,37.8,1.5,32.41,1.7,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,43.31,69.17,8.6,1.85,1500.0,2333.0,45.4,1.25,62.5,7.85,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,43.31,69.17,8.6,1.85,1500.0,2333.0,45.4,1.25,62.5,7.85,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,43.31,69.17,8.6,1.85,1500.0,2333.0,45.4,1.25,62.5,7.85,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,43.31,69.17,8.6,1.85,1500.0,2333.0,45.4,1.25,62.5,7.85,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,43.31,69.17,8.6,1.85,1500.0,2333.0,45.4,1.25,62.5,7.85,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,43.31,69.17,8.6,1.85,1500.0,2333.0,45.4,1.25,62.5,7.85,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,43.31,69.17,8.6,1.85,1500.0,2333.0,45.4,1.25,62.5,7.85,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,44.51,121.21,10.92,4.68,3000.0,6556.0,16.4,1.25,107.73,27.07,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,44.51,121.21,10.92,4.68,3000.0,6556.0,16.4,1.25,107.73,27.07,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,44.51,121.21,10.92,4.68,3000.0,6556.0,16.4,1.25,107.73,27.07,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,44.51,121.21,10.92,4.68,3000.0,6556.0,16.4,1.25,107.73,27.07,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,44.51,121.21,10.92,4.68,3000.0,6556.0,16.4,1.25,107.73,27.07,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,44.51,121.21,10.92,4.68,3000.0,6556.0,16.4,1.25,107.73,27.07,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,44.51,121.21,10.92,4.68,3000.0,6556.0,16.4,1.25,107.73,27.07,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,53.83,121.57,4.32,1.63,750.0,1536.0,46.5,1.5,128.85,6.75,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,53.83,121.57,4.32,1.63,750.0,1536.0,46.5,1.5,128.85,6.75,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,53.83,121.57,4.32,1.63,750.0,1536.0,46.5,1.5,128.85,6.75,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,53.83,121.57,4.32,1.63,750.0,1536.0,46.5,1.5,128.85,6.75,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,53.83,121.57,4.32,1.63,750.0,1536.0,46.5,1.5,128.85,6.75,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,53.83,121.57,4.32,1.63,750.0,1536.0,46.5,1.5,128.85,6.75,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,53.83,121.57,4.32,1.63,750.0,1536.0,46.5,1.5,128.85,6.75,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,67.23,200.73,7.12,2.18,1500.0,2621.0,37.1,1.25,155.35,19.52,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,67.23,200.73,7.12,2.18,1500.0,2621.0,37.1,1.25,155.35,19.52,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,67.23,200.73,7.12,2.18,1500.0,2621.0,37.1,1.25,155.35,19.52,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,67.23,200.73,7.12,2.18,1500.0,2621.0,37.1,1.25,155.35,19.52,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,67.23,200.73,7.12,2.18,1500.0,2621.0,37.1,1.25,155.35,19.52,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,67.23,200.73,7.12,2.18,1500.0,2621.0,37.1,1.25,155.35,19.52,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,67.23,200.73,7.12,2.18,1500.0,2621.0,37.1,1.25,155.35,19.52,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,27.4,71.15,8.46,3.45,3000.0,3855.0,49.0,1.25,62.64,15.74,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,27.4,71.15,8.46,3.45,3000.0,3855.0,49.0,1.25,62.64,15.74,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,27.4,71.15,8.46,3.45,3000.0,3855.0,49.0,1.25,62.64,15.74,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,27.4,71.15,8.46,3.45,3000.0,3855.0,49.0,1.25,62.64,15.74,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,27.4,71.15,8.46,3.45,3000.0,3855.0,49.0,1.25,62.64,15.74,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,27.4,71.15,8.46,3.45,3000.0,3855.0,49.0,1.25,62.64,15.74,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,27.4,71.15,8.46,3.45,3000.0,3855.0,49.0,1.25,62.64,15.74,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,44.24,58.59,8.81,1.42,1460.0,2240.0,33.0,1.25,58.56,7.16,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,44.24,58.59,8.81,1.42,1460.0,2240.0,33.0,1.25,58.56,7.16,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,44.24,58.59,8.81,1.42,1460.0,2240.0,33.0,1.25,58.56,7.16,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,44.24,58.59,8.81,1.42,1460.0,2240.0,33.0,1.25,58.56,7.16,77.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,44.24,58.59,8.81,1.42,1460.0,2240.0,33.0,1.25,58.56,7.16,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,44.24,58.59,8.81,1.42,1460.0,2240.0,33.0,1.25,58.56,7.16,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,44.24,58.59,8.81,1.42,1460.0,2240.0,33.0,1.25,58.56,7.16,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,67.95,93.19,11.17,2.56,750.0,982.0,38.0,1.25,93.12,5.85,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,67.95,93.19,11.17,2.56,750.0,982.0,38.0,1.25,93.12,5.85,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,67.95,93.19,11.17,2.56,750.0,982.0,38.0,1.25,93.12,5.85,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,67.95,93.19,11.17,2.56,750.0,982.0,38.0,1.25,93.12,5.85,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,67.95,93.19,11.17,2.56,750.0,982.0,38.0,1.25,93.12,5.85,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,67.95,93.19,11.17,2.56,750.0,982.0,38.0,1.25,93.12,5.85,60.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,67.95,93.19,11.17,2.56,750.0,982.0,38.0,1.25,93.12,5.85,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,60.9,138.71,8.36,1.95,1500.0,1925.0,17.6,1.5,128.46,13.45,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,60.9,138.71,8.36,1.95,1500.0,1925.0,17.6,1.5,128.46,13.45,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,60.9,138.71,8.36,1.95,1500.0,1925.0,17.6,1.5,128.46,13.45,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,60.9,138.71,8.36,1.95,1500.0,1925.0,17.6,1.5,128.46,13.45,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,60.9,138.71,8.36,1.95,1500.0,1925.0,17.6,1.5,128.46,13.45,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,60.9,138.71,8.36,1.95,1500.0,1925.0,17.6,1.5,128.46,13.45,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,60.9,138.71,8.36,1.95,1500.0,1925.0,17.6,1.5,128.46,13.45,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,36.43,73.15,11.36,1.73,1460.0,1896.0,36.6,1.25,55.05,6.73,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,36.43,73.15,11.36,1.73,1460.0,1896.0,36.6,1.25,55.05,6.73,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,36.43,73.15,11.36,1.73,1460.0,1896.0,36.6,1.25,55.05,6.73,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,36.43,73.15,11.36,1.73,1460.0,1896.0,36.6,1.25,55.05,6.73,57.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,36.43,73.15,11.36,1.73,1460.0,1896.0,36.6,1.25,55.05,6.73,0.0,3,0
